Index	NumberPSM	Gene	MaxPepProb	Protein	Protein ID	Entry Name	Protein Description	Organism	Indistinguishable Proteins	ReferenceIntensity	_126	_127N	_127C	_128N	_128C	_129N	_129C	_130N	_130C	_131N	_131C	_132N	_132C	_133N	_133C	_134N
P20742	14	PZP	1.0	sp|P20742|PZP_HUMAN	P20742	PZP_HUMAN	Pregnancy zone protein	Homo sapiens		26.15963908480863	24.598270522583782	27.061435620694727	27.46725393738608	28.208352889223974	27.28835896008615	24.339511281814286	24.306004335142458	24.390546037473374	26.66856604191649	25.121816001201417	26.494976470924996	25.29878709206021	25.93861766126108	24.677045733077286	26.174726829485806	26.02609831557384
P20851	6	C4BPB	1.0	sp|P20851|C4BPB_HUMAN	P20851	C4BPB_HUMAN	C4b-binding protein beta chain	Homo sapiens		27.24405118747861	27.21060875983048	27.602275825940115	27.6409800836745	27.198904803591766	27.789499213304456	27.318525814426692	27.497494526870657	27.35676873554643	27.746948229230416	27.151924184143613	26.92423671815552	27.418591054802306	27.09716610982914	NA	27.145866237576026	27.289376096392235
P20933	1	AGA	0.9734	sp|P20933|ASPG_HUMAN	P20933	ASPG_HUMAN	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	Homo sapiens		20.6039764533677	20.374625318960852	20.576695250997552	20.703775912942106	19.287943184117953	20.702393349223723	20.725820659967187	20.728922030670656	21.38214235617464	20.428555030380764	21.262753021051925	19.99143000690552	21.9822576193972	NA	NA	20.495647207593272	20.162117130477835
P21291	2	CSRP1	0.9999	sp|P21291|CSRP1_HUMAN	P21291	CSRP1_HUMAN	Cysteine and glycine-rich protein 1	Homo sapiens		22.508241274527826	23.623802997498995	21.938473489808423	22.345240200160873	20.324581018600217	21.227226224861454	22.82675210758494	22.76247102634604	21.49607022772873	22.407258118485082	20.939970871966697	24.05702390852957	20.259695586287776	NA	22.160102599080375	22.62169600102972	22.519994937866848
P21333	40	FLNA	1.0	sp|P21333|FLNA_HUMAN	P21333	FLNA_HUMAN	Filamin-A	Homo sapiens		26.253472650302278	26.55754335455402	24.786397914041647	26.283452876274286	23.29227489934567	24.258555485395892	26.65194917824254	25.62646822989588	24.43469457608498	25.98082018187023	24.292812042848897	28.137369154473134	23.73476487077896	26.61556629675582	24.70384952153937	26.369849712737704	26.375703966604828
P21399	2	ACO1	0.9818	sp|P21399|ACOHC_HUMAN	P21399	ACOHC_HUMAN	Cytoplasmic aconitate hydratase	Homo sapiens		19.981247054385467	20.429125007425476	19.179837122886223	19.602050314573653	18.971445338723605	19.33225760232165	19.101068384326165	20.532027878689654	19.045270423953852	19.533128810775274	19.225028463044378	20.489757979837933	21.224740465726985	NA	19.76174312744116	20.087286495078043	19.820548293235436
P22061	2	PCMT1	0.976	sp|P22061|PIMT_HUMAN	P22061	PIMT_HUMAN	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	Homo sapiens		19.72496133329069	19.654217446077492	19.67326170740759	19.45664398969516	18.77619818828392	17.52687910509608	19.526113867071036	19.990011277996928	20.08738435625314	19.67611749566375	18.71562484096932	20.866194975989043	19.18084517150795	NA	NA	20.237383125128837	19.449162249684573
P22105	11	TNXB	0.9999	sp|P22105|TENX_HUMAN	P22105	TENX_HUMAN	Tenascin-X	Homo sapiens		23.408882000029617	23.122411366010823	23.319924673304623	23.155913649481253	23.782781475475726	23.5082223648563	23.707596193419953	23.812301075714448	23.856481112791595	23.626052952815037	23.680076734712372	23.407634858016426	23.547241848166053	NA	22.55917951066179	23.396439476746366	23.570544748285105
P22314	3	UBA1	0.992	sp|P22314|UBA1_HUMAN	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Homo sapiens		21.037987237762326	21.0251938197635	20.742761119555553	20.82578374893474	19.63843480318943	19.75933561388716	20.53797450072227	20.710497509205933	21.022360894666416	20.454362156641903	20.33981546956448	21.36291033180746	20.33004104585879	20.427705843684166	21.384966961760767	21.29513918689735	21.435141970068788
P22352	5	GPX3	1.0	sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	Glutathione peroxidase 3	Homo sapiens		26.49863250807845	26.599472116260227	26.901518930523736	26.497698213391704	26.47840173317402	27.166265344680905	27.048560298648525	26.389826310423384	26.467293386484368	26.493822760799326	26.912060181640946	25.48683292303214	27.07611522179792	NA	26.093629383348702	26.409501291492397	26.39934319896762
P22392	2	NME2	0.996	sp|P22392|NDKB_HUMAN	P22392	NDKB_HUMAN	Nucleoside diphosphate kinase B	Homo sapiens		21.120577375101476	22.132202381079047	20.805796759430322	20.89709241118442	19.990052834317673	19.938851916610638	21.20072461223269	21.204609206386817	20.42167279025054	20.6523216956818	19.490886282706956	22.33914971070397	19.922724730638482	NA	NA	20.961509276271084	21.42383671113684
P22692	1	IGFBP4	0.9905	sp|P22692|IBP4_HUMAN	P22692	IBP4_HUMAN	Insulin-like growth factor-binding protein 4	Homo sapiens		18.78725386799908	18.450771701316256	19.54860216814077	18.386701929089075	19.106710040286224	18.265800044222786	18.01379883624366	19.53270807111306	19.413520086787933	20.467686931860467	18.39206431000334	17.945434342780203	18.979881658211777	NA	NA	18.571400643740084	18.523289935866014
P22735	1	TGM1	0.9997	sp|P22735|TGM1_HUMAN	P22735	TGM1_HUMAN	Protein-glutamine gamma-glutamyltransferase K	Homo sapiens		19.349568844612282	19.769613033390595	19.010901298998753	19.711561714727203	19.417311300534667	19.188406197296207	18.062736778614077	18.762364891133146	NA	NA	18.810029827946842	19.75589793282075	20.73740344364813	NA	NA	18.621646706992756	19.270847196372188
P22792	15	CPN2	1.0	sp|P22792|CPN2_HUMAN	P22792	CPN2_HUMAN	Carboxypeptidase N subunit 2	Homo sapiens		27.90400413832376	27.589289673987654	28.44858903648557	28.301175850807645	28.19642662636911	28.157985999672796	28.073247288792455	28.069266247424576	28.113217378359437	28.204864100358996	28.35195083009111	27.886896881859602	28.259213516244632	NA	27.980510152615373	28.03998836689348	27.874156032343556
P22891	9	PROZ	1.0	sp|P22891|PROZ_HUMAN	P22891	PROZ_HUMAN	Vitamin K-dependent protein Z	Homo sapiens		26.18712724650241	26.623342826549376	25.878575923265263	26.663711967717717	26.17069554518156	26.80079415657371	26.811336450222882	26.240315941557572	25.98251952006065	26.20464968949514	26.513685634248038	25.600674816918968	25.768307606424898	25.95361326958065	26.243550741426777	26.357512919293164	26.288431482738126
P22897	7	MRC1	1.0	sp|P22897|MRC1_HUMAN	P22897	MRC1_HUMAN	Macrophage mannose receptor 1	Homo sapiens		20.42680478838585	20.418123797872234	21.061897965497124	20.585186141676207	20.341790240558165	21.04916412116014	20.691644058190324	20.770991483367915	20.727582344758513	20.29278803039106	20.41767554883693	19.743289126028117	20.896771018089137	NA	20.96795350964837	20.293184519410673	20.24367934548152
P23083	6	IGHV1-2	1.0	sp|P23083|HV102_HUMAN	P23083	HV102_HUMAN	Immunoglobulin heavy variable 1-2	Homo sapiens		26.656616300765716	25.197572142683264	25.26735970053657	26.908465906896684	26.992687720552727	26.041353160312486	27.53922450837294	25.364732871205597	27.653554655990096	25.795065366160696	28.07294858897883	26.892414660176396	27.12456888898843	NA	NA	26.93106610054837	26.768837421776933
P23141	2	CES1	0.9997	sp|P23141|EST1_HUMAN	P23141	EST1_HUMAN	Liver carboxylesterase 1	Homo sapiens		21.542556189143525	20.620961336391005	21.23329940617652	20.205497472956342	20.956185040914846	NA	20.597651823192063	22.76002501009371	21.016873474498187	20.111777237578046	21.45679363335102	NA	22.345846105396827	NA	NA	22.351354081835257	21.678771382793972
P23142	17	FBLN1	1.0	sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	Fibulin-1	Homo sapiens		28.404805040633924	28.261248778562827	28.460456676445993	28.435285663228722	28.513968391477068	28.88335402680822	28.52178878114476	28.953668282046937	28.255150312081188	28.19188548936157	28.566844133105604	27.653061897045106	29.455216306672288	NA	NA	28.336676809603457	28.401305357782356
P23219	1	PTGS1	0.9884	sp|P23219|PGH1_HUMAN	P23219	PGH1_HUMAN	Prostaglandin G/H synthase 1	Homo sapiens		20.51044946997678	20.723663051226193	18.80912190922026	21.06043860422721	18.793091874485675	18.888975804030427	21.169200832754637	20.481411182947358	19.417541821099906	20.4831686128865	19.473490616107423	22.486118197941973	NA	21.000297600393406	NA	20.817896014598357	20.504551762196204
P23284	2	PPIB	0.9947	sp|P23284|PPIB_HUMAN	P23284	PPIB_HUMAN	Peptidyl-prolyl cis-trans isomerase B	Homo sapiens		22.315867797872308	23.34142901185567	21.516781884663637	21.889232003388184	20.8520793863567	20.879891355888102	22.048799139702982	22.06713904382393	21.387559903545988	21.4040832794159	20.845503787304377	23.798826393278855	20.44612181723077	NA	NA	21.911239081271113	21.837906571043852
P23381	1	WARS1	0.9663	sp|P23381|SYWC_HUMAN	P23381	SYWC_HUMAN	Tryptophan--tRNA ligase, cytoplasmic	Homo sapiens		16.484212776669036	16.610918840069324	NA	16.399370005886592	17.135552068300832	16.086264062633926	16.162533037184282	16.64879980401864	16.804988238111612	16.664871014482717	15.633417576883518	16.86404726589549	17.137311644058112	NA	NA	16.138122098672525	16.697429822826734
P23467	1	PTPRB	1.0	sp|P23467|PTPRB_HUMAN	P23467	PTPRB_HUMAN	Receptor-type tyrosine-protein phosphatase beta	Homo sapiens		17.750974761519032	18.053245622638027	NA	17.99672549619663	18.05534260116638	18.80224916520498	17.8016900053241	17.19085441400889	17.70143826711321	18.420076302067773	17.793466568778086	16.575508339972206	17.484726082871465	NA	NA	18.387838834336183	17.063700190366546
P23526	1	AHCY	0.9991	sp|P23526|SAHH_HUMAN	P23526	SAHH_HUMAN	Adenosylhomocysteinase	Homo sapiens		20.671183835083898	20.928757201264744	NA	20.485174730490904	21.11303166446296	NA	20.73539342879325	20.160642847640485	20.479612512228254	NA	20.864194138365384	20.400842882487698	20.69473095384617	NA	NA	20.63162657770274	NA
P23528	5	CFL1	0.9977	sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	Cofilin-1	Homo sapiens		26.16302157169469	27.099372603653276	25.930218490004037	26.420277059881887	24.518071633399327	24.596540247125926	26.09256469461023	26.000314694785644	26.21597967487157	25.803830441182523	24.143347986086525	27.646230559922763	23.87577224137138	27.07938550474004	NA	25.817737397158123	26.106748025098096
P23588	1	EIF4B	0.9964	sp|P23588|IF4B_HUMAN	P23588	IF4B_HUMAN	Eukaryotic translation initiation factor 4B	Homo sapiens		18.302683097079836	18.274911680988833	NA	NA	NA	NA	17.115677945239174	16.85859996751247	NA	NA	NA	18.752152755226888	NA	NA	NA	18.52247646894439	NA
P24043	3	LAMA2	1.0	sp|P24043|LAMA2_HUMAN	P24043	LAMA2_HUMAN	Laminin subunit alpha-2	Homo sapiens		21.358276450702423	20.759290859501135	22.09640296803376	20.999894016003505	21.43069044924336	21.840701478552795	21.380612695753072	21.79771116161983	21.697553849874083	21.44867105000779	21.49644791327515	20.724266770920917	22.195187317245264	NA	NA	20.792637859523605	21.026357133399564
P24298	1	GPT	1.0	sp|P24298|ALAT1_HUMAN	P24298	ALAT1_HUMAN	Alanine aminotransferase 1	Homo sapiens		19.70927448834795	18.61173076118004	19.17116653359674	19.235102627233605	18.976662035640643	19.283601314879498	19.455737717250216	20.63665352859441	18.50743869639905	20.54236591285222	19.936584891275846	17.804257574096475	21.681484872336775	NA	NA	19.96222080231487	20.013574010945504
P24539	1	ATP5PB	0.9976	sp|P24539|AT5F1_HUMAN	P24539	AT5F1_HUMAN	ATP synthase peripheral stalk subunit b, mitochondrial	Homo sapiens		18.749028611251212	18.813311082757348	16.59069148028192	18.537493590189754	17.347286584033363	17.397103493227352	19.579032837421224	18.291259254638806	16.45628369974287	18.757495957805205	NA	20.758542999382108	16.234970150621187	NA	NA	19.206269145577718	18.875630403322127
P24557	2	TBXAS1	0.9919	sp|P24557|THAS_HUMAN	P24557	THAS_HUMAN	Thromboxane-A synthase	Homo sapiens		19.54069572548293	19.034045096230454	18.03971519795671	19.438988074432157	18.437843567236534	18.37168373759991	20.10881295757491	19.452905285775543	17.7719265488469	19.454696617459483	19.09419249186691	21.13310627585764	17.996064660337037	NA	NA	19.667021038217523	19.41721949996119
P24592	3	IGFBP6	1.0	sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	Insulin-like growth factor-binding protein 6	Homo sapiens		22.915572509610435	22.28335960939364	23.30860533736663	23.619840600697515	23.355461730188754	22.967572235495147	22.776639393475595	22.914969303813255	23.208381454851597	23.09835228558208	23.512121968189795	22.221047984268505	22.850945371110214	NA	NA	23.357840721675544	23.178037765365346
P24593	2	IGFBP5	0.9998	sp|P24593|IBP5_HUMAN	P24593	IBP5_HUMAN	Insulin-like growth factor-binding protein 5	Homo sapiens		22.065789602197242	21.37687157106342	22.433077776695573	21.069830101028725	23.0466905704345	21.993012217100905	22.57412816371278	22.886946213287	22.206996814168427	23.00513350438719	22.60349921965677	21.212571539370032	22.6157613768038	23.690263571054018	NA	21.620665111994683	21.907818632491864
P24666	1	ACP1	0.9967	sp|P24666|PPAC_HUMAN	P24666	PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase	Homo sapiens		18.672903407796277	19.51020403273247	18.35704327290852	18.638560503177093	18.36785131300552	17.09800864327707	18.87440017453497	18.93769009510587	18.476563901286962	18.501062647669904	18.85376537790112	19.866523750488454	18.045266544581903	19.127645665960586	NA	18.742095019203447	18.995082554798252
P24821	10	TNC	1.0	sp|P24821|TENA_HUMAN	P24821	TENA_HUMAN	Tenascin	Homo sapiens		23.2641659169955	22.683885833458884	23.911004844329643	22.77362088469177	24.11140355559696	23.78801146986784	23.89230143768278	23.564208860100788	23.557210669332246	22.799888298731243	23.06959746263453	22.297219380761927	23.685531645472974	NA	NA	23.22214767292131	23.18399748987916
P24844	1	MYL9	1.0	sp|P24844|MYL9_HUMAN	P24844	MYL9_HUMAN	Myosin regulatory light polypeptide 9	Homo sapiens		22.107397325849025	21.862686266188756	NA	21.541702238063884	NA	NA	22.058939649669064	21.01076909921265	NA	20.47947903646376	NA	23.62305109306028	NA	NA	NA	21.482368788710502	22.112501542768452
P25311	16	AZGP1	1.0	sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	Zinc-alpha-2-glycoprotein	Homo sapiens		30.96766429387149	30.874517823400453	31.515358247844077	31.040827487996847	31.3186959012869	31.506278585307992	31.164261972982345	30.863596064233075	31.42500195163971	31.271946524827396	31.487919160785058	30.661929632659056	31.106876909149012	NA	31.785821691989096	30.97126730585478	31.026187216578656
P25705	2	ATP5F1A	0.9879	sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP synthase F(1) complex subunit alpha, mitochondrial	Homo sapiens		21.5070385034154	21.299079419047327	NA	21.487951589281497	19.958488913573287	NA	21.36282343115092	20.250546166503717	NA	21.001244960296287	NA	22.87848687036098	NA	22.938770649626868	NA	21.296306378388405	20.578263907387477
P25774	1	CTSS	0.9571	sp|P25774|CATS_HUMAN	P25774	CATS_HUMAN	Cathepsin S	Homo sapiens		21.14581933848619	21.229224231474802	21.788026231587722	21.226421143101387	21.689131938382303	21.669973433270556	21.565300634251585	21.333240847879047	20.893789440496455	20.73814979499241	20.853737958293003	20.79402828128675	21.707657931107633	NA	NA	21.181930265849815	20.94725481856059
P25786	3	PSMA1	0.9912	sp|P25786|PSA1_HUMAN	P25786	PSA1_HUMAN	Proteasome subunit alpha type-1	Homo sapiens		21.622267701169314	21.7793984625542	21.36993253941879	21.5230658096236	21.162821683529206	20.682176970290683	21.783845209349128	21.542049849177808	20.43549830530606	21.41138924796578	21.50584345066349	22.32726403564299	22.978009754127665	NA	NA	21.74022160261819	21.603263020239254
P26038	13	MSN	1.0	sp|P26038|MOES_HUMAN	P26038	MOES_HUMAN	Moesin	Homo sapiens		24.4815148990797	25.35633705300603	24.530478117500067	24.23235995617122	23.533067850607008	23.50750412530061	24.4453727629434	24.412211917462535	24.649265832533036	24.002890111166398	23.363192869300597	25.66964636411597	23.442508404166233	24.01730348534211	22.480803159735295	24.591794065823223	24.337148278865737
P26447	1	S100A4	0.9301	sp|P26447|S10A4_HUMAN	P26447	S10A4_HUMAN	Protein S100-A4	Homo sapiens		19.57557100633851	20.601430714509654	20.05337015381871	18.678377929119332	18.710556873949145	19.232279851523188	19.531759497174015	19.368115217329724	19.869386533755378	19.476842638479702	19.10768063192596	20.84867267061176	19.334342413015168	NA	20.41495886034602	19.642331272322217	19.066037299000232
P26572	1	MGAT1	0.9966	sp|P26572|MGAT1_HUMAN	P26572	MGAT1_HUMAN	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Homo sapiens		19.925137691100957	NA	NA	20.563797432176944	NA	19.923770028367496	NA	NA	NA	NA	NA	NA	19.757819117198895	NA	NA	20.810515139330548	NA
P26640	1	VARS1	0.9969	sp|P26640|SYVC_HUMAN	P26640	SYVC_HUMAN	Valine--tRNA ligase	Homo sapiens		16.424122811749942	16.400780995023947	17.034506676846323	NA	NA	16.13644553590064	16.02422965394493	NA	NA	NA	NA	16.581537606222646	15.737322930485547	NA	NA	NA	NA
P26641	1	EEF1G	0.9928	sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	Elongation factor 1-gamma	Homo sapiens		19.209885960773686	18.635645813610484	NA	19.584113654529258	NA	NA	17.817909187368457	NA	NA	NA	NA	19.537093455476608	NA	NA	NA	NA	NA
P26927	14	MST1	1.0	sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	Hepatocyte growth factor-like protein	Homo sapiens		25.244004103113873	25.274069937273566	25.44242479315131	25.358387847400184	25.582696010579376	25.684774373935667	25.53827515005818	25.167842701938305	25.867037088579906	25.997050348445214	25.526136771313517	24.885675415847146	24.93057628641186	25.407271336122335	NA	25.282626122180325	25.16821547256988
P27105	5	STOM	1.0	sp|P27105|STOM_HUMAN	P27105	STOM_HUMAN	Stomatin	Homo sapiens		23.584006202554335	24.464585644667814	22.185506334778907	23.603062890405024	21.66345467273462	21.829824658374655	24.05806428944407	22.986823562158857	22.598676684263225	22.790864432451052	22.16226593616498	25.385551345410565	21.740050681932033	22.581178477471017	NA	23.588579132611873	23.683136918660416
P27169	22	PON1	1.0	sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	Serum paraoxonase/arylesterase 1	Homo sapiens		28.82457939764653	28.727836433451	28.86257296527641	28.740603147155042	29.073556211208867	28.96643501256438	28.74906443483171	28.81456855021271	29.266194504489153	29.27676729131716	28.954077593595972	29.280380865071052	29.40761934553821	30.48614773299614	29.123637435489556	28.905193101986693	28.98095152345879
P27487	2	DPP4	0.993	sp|P27487|DPP4_HUMAN	P27487	DPP4_HUMAN	Dipeptidyl peptidase 4	Homo sapiens		21.518306199603884	21.222830065902745	21.376569060749617	21.35739599340166	21.769411999397732	21.646236167365572	21.31756994303036	22.42320710443141	21.6742586297735	22.040421785640227	21.229016439868147	20.543929275812236	22.537058391303262	NA	NA	21.620987726502083	21.48682866757588
P27797	7	CALR	1.0	sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	Calreticulin	Homo sapiens		25.622665956708058	26.35119927519207	25.244219681753247	25.37128069214646	24.373147382602973	25.059090238014516	25.414091966728407	25.36872525912136	24.97691213823648	24.996283171403462	24.36527704497642	27.211172930330758	24.144456525327065	NA	NA	25.43682294760805	25.278392133928186
P27824	5	CANX	0.9995	sp|P27824|CALX_HUMAN	P27824	CALX_HUMAN	Calnexin	Homo sapiens		21.15318705783253	20.91375959418448	20.46927780656572	21.16133056447415	NA	20.917277611206018	21.209440731584746	20.65600554969098	19.997960364847778	20.551986087103483	19.763014236115577	22.820517146025	19.996255569159857	22.70095005481089	NA	21.30546248220472	20.64988629054198
P27918	11	CFP	0.9995	sp|P27918|PROP_HUMAN	P27918	PROP_HUMAN	Properdin	Homo sapiens		26.764146725172775	26.87085673393622	27.363401081453055	26.752514241658368	26.844680611535335	27.414875443888498	26.705755825415483	26.771320874474007	27.212393793090513	27.363717588058993	26.93221929914806	25.810868500195024	27.02541678611474	25.173392863402547	NA	26.885205931038765	26.80904180968702
P28066	1	PSMA5	0.9825	sp|P28066|PSA5_HUMAN	P28066	PSA5_HUMAN	Proteasome subunit alpha type-5	Homo sapiens		19.598542768338607	19.913780919460937	19.498557087526383	19.714945038215575	18.849189977274488	18.926296021472506	19.935607172089934	19.778651265480196	18.88389146071151	19.433873628604832	19.5830087402165	20.257261930406937	21.038160092003846	NA	19.6236083885752	19.563537300190536	19.974906172661758
P28070	1	PSMB4	0.9965	sp|P28070|PSB4_HUMAN	P28070	PSB4_HUMAN	Proteasome subunit beta type-4	Homo sapiens		21.29686459548465	20.30750925726743	NA	NA	NA	NA	20.62977464232858	NA	NA	NA	NA	NA	21.789108110920186	NA	NA	NA	NA
P28072	1	PSMB6	0.9244	sp|P28072|PSB6_HUMAN	P28072	PSB6_HUMAN	Proteasome subunit beta type-6	Homo sapiens		19.544343284581604	18.11834087841896	NA	NA	NA	NA	NA	NA	20.1042662672808	NA	NA	NA	19.798084614226042	NA	NA	NA	NA
P28482	1	MAPK1	0.9802	sp|P28482|MK01_HUMAN	P28482	MK01_HUMAN	Mitogen-activated protein kinase 1	Homo sapiens		18.657342751186942	19.6236990655321	17.569841773880025	17.88828686643022	17.599040961179863	NA	18.970973101149607	18.287143686740936	18.423860568333215	18.32627029836518	17.65902648857705	20.307653840101374	17.209921515335534	20.09333568843115	NA	18.761917594860808	18.657730589076277
P28799	1	GRN	0.9626	sp|P28799|GRN_HUMAN	P28799	GRN_HUMAN	Progranulin	Homo sapiens		19.91936726641906	19.8537350852124	20.790348647932582	NA	20.49661752336823	NA	19.92376510120814	19.111928039339475	19.813997321247072	20.441724956209786	19.52283899821223	18.940046700108585	20.75653090441527	NA	NA	19.74078777992808	NA
P29144	1	TPP2	0.9958	sp|P29144|TPP2_HUMAN	P29144	TPP2_HUMAN	Tripeptidyl-peptidase 2	Homo sapiens		18.10005708574823	17.84425642357612	NA	NA	NA	17.169671806048353	17.287601905931517	17.602105385343688	NA	17.47708412296537	17.201059777911155	19.64090029722229	17.794483440240814	NA	NA	NA	NA
